Random Seed:  42
train: 0.7121417529422167 0.5037538546446132
val: 0.7113398696695056 0.4974808714219502
train: 0.8058888492696097 0.6442460216734766
val: 0.7963763113532748 0.6256106256374291
train: 0.8242383256685699 0.6817937636655097
val: 0.8135526180267334 0.662155212036201
train: 0.8314657515444713 0.6947584727292886
val: 0.8215154100741658 0.6748942966972079
train: 0.8280266203488772 0.6923323266667005
val: 0.8177170540605273 0.672006295727832
train: 0.8278569521442536 0.6934731197147426
val: 0.8174494238836425 0.672073886862823
train: 0.800732689693876 0.6637716401707042
val: 0.7930804107870374 0.645004184118339
train: 0.79326032019081 0.6548418273324491
val: 0.7847560143896511 0.6349857151508331
train: 0.7870945762679025 0.6475793130236986
val: 0.7796642407774925 0.6292859087032932
train: 0.7732700626871103 0.6331900161557183
val: 0.7649274596146175 0.6134529028620038
train: 0.772661392115428 0.6314020628803286
val: 0.7653705073254449 0.6133533322385379
train: 0.7785633167912883 0.6369309359806374
val: 0.7711764786924634 0.6188828593918255
train: 0.7849001942142364 0.6436150240059123
val: 0.7764034037079129 0.6235935970076493
train: 0.7768081026342957 0.6346574125926165
val: 0.7691009236233575 0.6162716395088604
train: 0.7828514303280112 0.6413355411147792
val: 0.7742738936628614 0.6208997113364083
train: 0.8056147682352149 0.66619579673163
val: 0.7966377075229373 0.6469258783119065
train: 0.8027878482320792 0.6640065809673578
val: 0.7937723877174514 0.6440349636333329
train: 0.8104555080713065 0.6735809635032307
val: 0.8009893670678139 0.6533053746180875
train: 0.8199077232841872 0.6848657788419305
val: 0.8101592904755047 0.665171677512782
train: 0.8275290823751881 0.6951933369433775
val: 0.8175568420972142 0.6748658322862217
train: 0.8137970481100669 0.67914449521873
val: 0.8047865671770913 0.6596702454345567
train: 0.8106253286960188 0.6772856846932442
val: 0.8022731063621384 0.6589393924389567
train: 0.8190395174837531 0.6908651941682586
val: 0.8085887293730464 0.6684450092060226
train: 0.8067063897236352 0.6778423288875312
val: 0.7982177808880806 0.6578794515558651
train: 0.8035696446021631 0.6741846270225614
val: 0.7961279281548092 0.6546032673546246
train: 0.8088105013293605 0.6829452935901206
val: 0.8006363574947629 0.663529457790511
train: 0.7878396932330649 0.6569964534376374
val: 0.7818266323634556 0.6380558354513985
train: 0.7798149528041962 0.6506927394447438
val: 0.77385064214468 0.6303112357854843
train: 0.7739409610323192 0.6446446827954211
val: 0.7696899005344936 0.626592372677156
train: 0.777877779475405 0.6497652834811168
val: 0.7732442266174725 0.6308002934924194
train: 0.7666765465414769 0.635270089173247
val: 0.7634850197604724 0.6182148547044822
train: 0.7702135919126247 0.641463494195966
val: 0.767219851059573 0.6249483855707305
train: 0.7688516065522023 0.6396119342871076
val: 0.7650101131626538 0.6216219711516585
train: 0.7536585965464192 0.6228325727048857
val: 0.7525347237076078 0.6072003500802177
train: 0.7514010505242781 0.6190058879139136
val: 0.7497850507497787 0.6026875041425228
train: 0.7149647037304742 0.5781068305465833
val: 0.7184253909758159 0.5653199574777058
train: 0.7437025268406462 0.6119310726518156
val: 0.7446321845054626 0.597862219704049
train: 0.7217849498270544 0.5856147948597883
val: 0.7260066515633038 0.5745147865797792
train: 0.7305490718908674 0.5953274398080765
val: 0.7359164442334857 0.5835589404617038
train: 0.7101483549540344 0.5720400085721897
val: 0.7184377461671829 0.5621452469910894
train: 0.7189951325791323 0.5804225570819944
val: 0.7278109405721936 0.5714991917567593
train: 0.6974943986386498 0.5540875231415645
val: 0.7066910224301475 0.5452841940735068
train: 0.6894614850321124 0.5432801065731608
val: 0.6987564531820161 0.534588520015989
train: 0.6949787629314881 0.547191326219665
val: 0.7046920614583152 0.5384607543902737
train: 0.7084151081675308 0.5652866066376135
val: 0.720027323280062 0.5580904680703368
train: 0.7158929590255984 0.5752676031456665
val: 0.7246857349361692 0.5647414331989629
train: 0.6970322298164592 0.5453634755877106
val: 0.7065846302679607 0.5364219184432711
train: 0.7081990306678057 0.5606866159921517
val: 0.7179044165781566 0.5514290620173726
train: 0.6875745056311755 0.5328103088039108
val: 0.6970464384981564 0.5233020798436233
train: 0.6965394443081271 0.5414779618863137
val: 0.7076728492975235 0.533741334187133
train: 0.6865632689593475 0.5219945229393296
val: 0.6992828186069217 0.5174323048974786
train: 0.6818125802051287 0.5149375796318054
val: 0.6939763916390282 0.5077368026333196
train: 0.699761957192351 0.5404466618715493
val: 0.7099237676177707 0.5333440176078251
train: 0.6859314586759663 0.5186935664097235
val: 0.6965706305844444 0.5111328443246228
train: 0.7199648742801633 0.5660811682775223
val: 0.7302886790462902 0.5586043330175536
train: 0.6946845640185292 0.5311165769254008
val: 0.7033334864037377 0.5229347864431995
train: 0.7120457627206953 0.5498729176884872
val: 0.7205467287983213 0.5409250168928078
train: 0.7128375417326203 0.5412032127030784
val: 0.7201298954231399 0.5315684724066939
train: 0.7025750634257745 0.5236393859134741
val: 0.7121999316981861 0.5150904442582812
train: 0.70897960767718 0.5317021855685717
val: 0.7178056559392384 0.5234489983745984
train: 0.7075273237270344 0.5325401889438853
val: 0.7148080915212631 0.5249709763697216
train: 0.7005912409849531 0.5235229363539352
val: 0.7056126126221248 0.5128686859139374
train: 0.7045033586339867 0.520714272064897
val: 0.7093630645956311 0.5109563661473138
train: 0.7106743827243704 0.5360224490815942
val: 0.7150584097419467 0.5256935006805828
train: 0.7127018280742455 0.5313845816071082
