Random Seed:  42
train: 0.7370101384753006 0.5453396413333255
val: 0.7365199572273663 0.5398543439805508
train: 0.7972452152859081 0.6363941626814453
val: 0.7885718058262553 0.6184364014438221
train: 0.8056138332638223 0.6541901409101626
val: 0.7971454837492534 0.6374884567090443
train: 0.8043807484537275 0.6555260528217662
val: 0.7957258756671634 0.6382132151297161
train: 0.8019278872747225 0.6522128772525844
val: 0.7927017914397376 0.6344681834535939
train: 0.8008472835563145 0.6522499262587416
val: 0.7910450558577266 0.6329717018774578
train: 0.8038856563679984 0.657352532983875
val: 0.7942082275237355 0.6382183810429913
train: 0.8050687237918551 0.657327648743856
val: 0.7948845837797437 0.6372283894036498
train: 0.8054666655504109 0.6581981552660989
val: 0.7961218154856137 0.6396568853940282
train: 0.8083407361486441 0.662407828216329
val: 0.7983927758676665 0.6428863885147231
train: 0.805830002180642 0.6591612719370823
val: 0.796114553298269 0.640815971153123
train: 0.8070989233657412 0.6609082506024593
val: 0.7973740036998477 0.6425339866961751
train: 0.8066454043835839 0.6593439274869007
val: 0.7958908740963254 0.6391640135220119
train: 0.8070556059960396 0.6602621657932259
val: 0.7970117287976402 0.6416598643575396
train: 0.8033153977561905 0.654941731097062
val: 0.7932756255779948 0.6355229882257325
train: 0.802508170653648 0.6536354204951144
val: 0.7930382681744439 0.6357149854302406
train: 0.8005158067448748 0.6518046262501971
val: 0.790159325514521 0.632386255477156
train: 0.8004252185220243 0.6514056510240102
val: 0.7903863915375301 0.6324671655893326
train: 0.8019280477353206 0.6530752785045031
val: 0.7925195885556084 0.6352356874517032
train: 0.8000174633219095 0.6500910180579882
val: 0.7906551105635506 0.6320281646081379
train: 0.8001654541387586 0.6506163636085924
val: 0.7908500283956528 0.6330148673483303
train: 0.800855058553981 0.6516882658354348
val: 0.7916825360485485 0.634559444550957
train: 0.7989333175843761 0.6486256667945391
val: 0.7890107950993946 0.6296478994190693
train: 0.7992092190949448 0.6489376659092665
val: 0.7900569917900222 0.63117715716362
train: 0.7960301606186674 0.6435699545043655
val: 0.7876640249575887 0.6264608811054911
train: 0.8027574306359389 0.6541279715177251
val: 0.7945279989923749 0.637652571180037
train: 0.8003199427358566 0.6503810127459663
val: 0.7915561699441501 0.6326104157737323
train: 0.8023722689172739 0.6536451362270065
val: 0.7935866160052163 0.635578066110611
train: 0.8038911761776093 0.6547521541545118
val: 0.7956390466008868 0.637870445315327
train: 0.8013040311525295 0.65129047090357
val: 0.7927589491009712 0.6336844914725849
train: 0.7992888996678014 0.649244484576312
val: 0.7912483928459031 0.6324065024299281
train: 0.7991630094142254 0.6481175974142517
val: 0.7901664674282074 0.6302507796457836
train: 0.7992852777679644 0.6484664287909734
val: 0.7910176909395626 0.6312613492565495
train: 0.7979705377408137 0.6468743469533333
val: 0.7887136733957699 0.6284719088247844
train: 0.7980141501622465 0.646611146563309
val: 0.7888368953551564 0.6283422580787114
train: 0.7999262269640948 0.650408034188307
val: 0.7911627697093147 0.6327560639807156
train: 0.8001915186730997 0.6497422136868899
val: 0.7917559881295476 0.6322874629071781
train: 0.7977544885576645 0.6462034027247835
val: 0.7888239984001432 0.6284654034035546
train: 0.7912301922823327 0.636540869638717
val: 0.782691050853048 0.6189059551273074
train: 0.7961375833956028 0.6443680204953616
val: 0.7880075903875488 0.6274550546492849
train: 0.7930480091452948 0.6398853805582544
val: 0.784179935497897 0.6219927306686129
train: 0.8007984701489423 0.6508471250009676
val: 0.7921239510178566 0.6335603195641722
train: 0.7994380049691522 0.6490206912465809
val: 0.790785055075373 0.6313764176198414
train: 0.7923000659411255 0.637784280210646
val: 0.7841150856443814 0.6205374492066247
train: 0.7998117161286541 0.649564298366871
val: 0.7918626740574837 0.6327301700200353
train: 0.8005539495224827 0.6506062091445644
val: 0.7912119360906738 0.6315572730132512
train: 0.7954627951918459 0.643065858359211
val: 0.7866749316453934 0.6253192531211036
train: 0.7975118994013655 0.6462664175942496
val: 0.7885728957397597 0.6280127359288079
train: 0.7967657733522902 0.6453537795900249
val: 0.7882313313228744 0.6273909557078566
train: 0.8040035111813252 0.6560657805711293
val: 0.7947263004524368 0.6372489950486592
train: 0.7976281803724004 0.6455915984520115
val: 0.7892450637051037 0.6287660396524838
train: 0.7982075293043143 0.6476202867597429
val: 0.7899021644677434 0.630043030849525
train: 0.8025254911341625 0.6535614524419007
val: 0.7946258464029857 0.6371105882738318
train: 0.8031247752852454 0.6540658926684136
val: 0.7938029052955764 0.6354895090418202
train: 0.8067684491708481 0.6601560522209514
val: 0.7979224121996334 0.6421894473688943
train: 0.8081314077824792 0.6610264437289531
val: 0.7997746020555496 0.644087881914207
train: 0.8018638907639511 0.6527695099104884
val: 0.7926916160753795 0.6339738039033753
train: 0.8019778475034272 0.6519230258080267
val: 0.792172270161765 0.6323906209852014
train: 0.8086969338554092 0.6623467135289547
val: 0.7989879846572876 0.6428983200873647
