Random Seed:  42
train: 0.7125663820249943 0.5220100697009794
val: 0.7107706293463707 0.5141512661107949
train: 0.8040252277228839 0.6478046884984215
val: 0.7938247578484672 0.6283947740282331
train: 0.8229454505828119 0.6792927006822178
val: 0.8124342496906009 0.6598071200507027
train: 0.8252167177340153 0.6847513506839003
val: 0.8152275181242398 0.6652158818074635
train: 0.8233899979297716 0.6835594264642934
val: 0.8129589206406048 0.6638120460723128
train: 0.8206255764555721 0.6808700185717026
val: 0.8099091585193362 0.660145103931427
train: 0.8179805920270881 0.6780910013008677
val: 0.8082465582660266 0.6586758100560733
train: 0.8130915336245316 0.6713416386734355
val: 0.8034204202038902 0.6517148262688092
train: 0.8150041384780862 0.6730814785901402
val: 0.8061709414635386 0.6552154432450022
train: 0.814039270549226 0.6720363835085872
val: 0.8048373056309563 0.6532918629901749
train: 0.8112205051956288 0.6676867612121392
val: 0.8021082271422658 0.6499026119709015
train: 0.8081098800180945 0.6636030797210257
val: 0.7989116343004363 0.6456724724599293
train: 0.8077723272035549 0.6620459530360537
val: 0.7976417019963264 0.6424422934651375
train: 0.8049547871536523 0.6586019630131483
val: 0.7956055615629468 0.6407290431005614
train: 0.7974302595661532 0.6478326042726242
val: 0.7877193125230926 0.62856603626694
train: 0.7967006429549186 0.646728324662905
val: 0.7878804930618831 0.629178877387728
train: 0.7950273872820164 0.6453753307767628
val: 0.7850001539502826 0.6259393723947662
train: 0.7969375245731947 0.6475899364591694
val: 0.7874600280608449 0.6288588153464454
train: 0.7967823299844244 0.6464674892313669
val: 0.7876198238560131 0.6284892686775753
train: 0.7999629394050218 0.6512365226696664
val: 0.791260618184294 0.6333966084889003
train: 0.790835132871555 0.6371708407430006
val: 0.7814676250730243 0.6188370542866843
train: 0.7842069098676754 0.6301272250165688
val: 0.7748697123357228 0.61202369044934
train: 0.7820014712398003 0.6265766027211443
val: 0.7715890141470092 0.6062102881925446
train: 0.7848472719318357 0.6312327440882708
val: 0.7752409513507571 0.6120865371610437
train: 0.7788224716689929 0.6224766521334998
val: 0.769539190190179 0.6035771061267171
train: 0.7922173624863722 0.6407453207151631
val: 0.7836381878171649 0.6232013005231108
train: 0.7849369354961205 0.6309788989181743
val: 0.7751471613134656 0.6114157395703452
train: 0.7657605902540369 0.6064386342452768
val: 0.755926288664341 0.5867558467601027
train: 0.752585706473096 0.5878826531846503
val: 0.7433238050767353 0.5697778708168438
train: 0.779251181310223 0.624013869643561
val: 0.7699670397809574 0.6048854685255459
train: 0.735972720157366 0.5685953171022476
val: 0.7272846922278404 0.5510191289441926
train: 0.7611924883557205 0.6003206597744895
val: 0.7520144698875291 0.5820443768586431
train: 0.7448700218955793 0.5800867057965298
val: 0.7361872909324509 0.5621317555861813
train: 0.7381251884345784 0.5717357710834123
val: 0.7290644656334605 0.5534242615103722
train: 0.7565250185228163 0.5943085187691048
val: 0.747914762369224 0.5762318314186164
train: 0.7454825192252912 0.5825079834181542
val: 0.7372167759707996 0.5652108836386885
train: 0.7595275248949829 0.599479853058141
val: 0.751782014966011 0.5823060130434377
train: 0.7887575589666618 0.638311975163099
val: 0.7798528596758842 0.620420304792268
train: 0.7930543337050071 0.6442722006102811
val: 0.7833970125232425 0.6250298305281571
train: 0.7806105395216396 0.6281424544074319
val: 0.7718112330351558 0.6101040254746165
train: 0.791172037725924 0.6416072230185231
val: 0.782350517809391 0.623454960329192
train: 0.7965483321122759 0.6492763430841507
val: 0.7885011423911367 0.6324537114373275
train: 0.7864160864583908 0.6354220567211029
val: 0.7777225619980267 0.6174435392022133
train: 0.7840723304454882 0.6317070996132065
val: 0.7767216595155852 0.6150091700255871
train: 0.7854874646209202 0.6339250967299833
val: 0.7773429708821433 0.6168733537197113
train: 0.7908529305388151 0.6406743293983146
val: 0.7814904557807105 0.6215435069586549
train: 0.7938656686338161 0.6445439642300703
val: 0.7855371768985476 0.6272695926683289
train: 0.7868848401080828 0.6365940997327877
val: 0.7785260113222259 0.6187659108213016
train: 0.7932233179419621 0.6451424459907666
val: 0.784894374864442 0.627128324338368
train: 0.7974204246249716 0.6503310049733808
val: 0.7887389202203069 0.6322304936391967
train: 0.7944067227176208 0.6460290778417391
val: 0.7859344546283994 0.6289314946957997
train: 0.7952504165011767 0.6472976943614546
val: 0.786977079297815 0.6296972696270261
train: 0.7921671949523635 0.6423241031134933
val: 0.7849686092564038 0.6264422211263861
train: 0.8032070821331393 0.6567424442236725
val: 0.7940479527626719 0.6385088919528893
train: 0.8058068626437369 0.6605872550318318
val: 0.7966854221054486 0.642377396779401
train: 0.7985205106721246 0.6522317647584372
val: 0.7908296797956739 0.6358393004962376
train: 0.795863370916361 0.6469552932946213
val: 0.7876364748392787 0.6293378818248
train: 0.8066553590584361 0.6627457463496591
val: 0.7969883595194135 0.6433753403169769
train: 0.8073273718881467 0.6624622051317322
val: 0.7973955028823444 0.6429803637521607
train: 0.8047503918147157 0.6592671306601717
val: 0.7965121216007641 0.6419911437800953
train: 0.806791030591534 0.6636108195851625
val: 0.7979129063231605 0.6457638964056969
