500 0.714394931045096 0.5271921017128002
1000 0.8046987035756936 0.6483989426117839
1500 0.8189002060470693 0.6729071599996684
2000 0.8191643441177883 0.6758449696375828
2500 0.8131950906644468 0.6692728533073604
3000 0.8102527042288235 0.6673697983064959
3500 0.8103923949677924 0.6674161794598151
4000 0.8075157664388506 0.6631954453907405
4500 0.8102401054499786 0.6657240156554057
5000 0.8118517786876197 0.6680296170047302
5500 0.8101241990617992 0.6654829677423774
6000 0.8054232595603137 0.6586135003573733
6500 0.8054794036398185 0.6573166898793139
7000 0.8032350232524257 0.6552569652932131
7500 0.8004015021659762 0.6503906711455314
8000 0.8032600419961812 0.6546340751682908
8500 0.8007812181875503 0.6520302249364489
9000 0.7996090680273398 0.650519851190953
9500 0.7988519469314307 0.6485618714712932
10000 0.7980999341808106 0.6479014936954745
10500 0.7981155163381806 0.6473722738429598
11000 0.7947787214234427 0.6433929725825961
11500 0.7928828027241391 0.6405868149223216
12000 0.7846622000341891 0.6283856425816712
12500 0.7869923824438951 0.6323901272414367
13000 0.7906932939182628 0.6359954090062474
13500 0.7856131944138983 0.6285038927783015
14000 0.7818316319121643 0.6248955356060935
14500 0.7909585445507531 0.6374696867207278
15000 0.7963003227787633 0.6453445150006202
15500 0.7982482765077495 0.6492441236273634
16000 0.8009716621941485 0.651552667890476
16500 0.790966241240851 0.6378401381528972
17000 0.7955133203537234 0.6441782300423318
17500 0.796069287484692 0.6442227982356052
18000 0.8017735306468528 0.6543063518763288
18500 0.7971802918442533 0.6459864807093948
19000 0.7964091066740825 0.6447218055249658
19500 0.8005884770424135 0.6497659940174249
20000 0.8002985934358189 0.6505504419202329
20500 0.799327758050734 0.6487504874855892
21000 0.7990762507461033 0.649372090517251
21500 0.7992005472309079 0.6486277237665619
22000 0.7986746477591328 0.6479638463590851
22500 0.801191637592931 0.6518169984090363
23000 0.8007849947797937 0.6508990684387621
23500 0.8005578086173429 0.6500643184982087
24000 0.7955223790361734 0.6440460252796799
24500 0.7920279721360752 0.6391408805273845
25000 0.8015655857726626 0.6527441768003
25500 0.8021706349688891 0.6526339476234403
26000 0.794466195917549 0.6427327864680472
26500 0.7975192353173085 0.6469065090777937
27000 0.803377555787039 0.654688760944126
27500 0.8009999123486605 0.6508034146950741
28000 0.7909868735372146 0.639147362139218
28500 0.8045122971283026 0.657878966799929
29000 0.8022482370701004 0.6536086157969365
29500 0.8051358026143742 0.6584588249058317
30000 0.8012546718644956 0.6527795259379222
30500 0.8087304054467209 0.6637756685532433
31000 0.8091961535190907 0.6642706673865444
31500 0.8127600765647777 0.6688942451281282
32000 0.8125671379027828 0.6686155031328677
32500 0.805035649681371 0.658672195725427
33000 0.8138066346694297 0.6706836452582016
33500 0.8200107012326416 0.6799097900166889
34000 0.7999440954227951 0.6500850692172904
34500 0.8116807547832164 0.6678775645945428
35000 0.8154623992631862 0.6726462203037005
35500 0.8057304631230419 0.6594399483847129
36000 0.8101273028731696 0.6666941067690024
36500 0.8096217894134633 0.6650752360520125
37000 0.8084367240978476 0.6633339223623975
37500 0.8042340187732775 0.6576272499176764
38000 0.807826978545035 0.6640286922804421
38500 0.8121971481007215 0.6695800694552335
39000 0.8029540013358041 0.658248751569004
39500 0.8182790751331362 0.6781546891260007
40000 0.8144009569523272 0.6719537987387425
40500 0.812329669502124 0.670385944878251
41000 0.816331023170102 0.6768468894566958
41500 0.8208950847125124 0.6833311756335395
42000 0.8125019751685806 0.6712186568992928
42500 0.8191619667489508 0.679607938112052
43000 0.8159522106570583 0.6757428709013371
43500 0.8161635774671158 0.6759261242455401
44000 0.8097423173465337 0.6671160267245385
44500 0.8129710352315931 0.6732377333025779
45000 0.8129437200484737 0.6721594964653865
